,mean_value_obs,month,sd_value_obs,site,mean_value_sim,sd_value_sim
117,4.331982539683668,1.0,3.5897881026210476,118.0,4.330072088626849,3.856766618798438
118,4.066895391947043,1.0,3.2613898219423403,119.0,4.066540309989845,3.5308866175904887
119,3.5757534549218697,1.0,2.6528466493742924,120.0,3.564185507649055,2.930409363150803
120,2.890632362540313,1.0,3.060124335047887,121.0,2.8709670916403773,3.428707664681267
121,2.539926473009199,1.0,3.254789189918247,122.0,2.5170427418528125,3.62730174233619
122,0.6208363445797187,1.0,3.3297669895583963,123.0,0.5879087356041707,3.679292263431623
123,2.0429082847820226,1.0,3.1818880831828595,124.0,2.0094960985293073,3.5216737244850713
124,4.920709376080744,1.0,2.1651848504206654,125.0,4.894221639017585,2.373408212135172
125,13.717409399889409,1.0,1.7439918932216014,126.0,13.70510103750998,1.8000166125566737
126,10.524218646571406,1.0,3.7580482228577816,127.0,10.522575480872584,3.794449739744984
127,8.349116633543627,1.0,4.296904536413005,128.0,8.349659973008778,4.437819421844008
128,5.969834032503973,1.0,3.9946656573874724,129.0,5.9570788922077345,4.201351756253486
129,5.170454228356769,1.0,3.8231434797068795,130.0,5.1621614035769685,4.003516836792399
130,4.571136027929472,1.0,3.978708339896618,131.0,4.56038161937948,4.22895171629561
131,6.2378917838509516,1.0,3.915675022178469,132.0,6.240368353285156,4.211085359777265
132,5.747219304716481,1.0,3.9091502797382507,133.0,5.753911017170026,4.1902748028216745
133,4.987689054765399,1.0,3.911523040822542,134.0,4.997741539094567,4.204847419276023
134,5.461316786798897,1.0,3.529387754422162,135.0,5.467430196618982,3.778223341862072
135,5.820576810151483,1.0,2.8829084188001106,136.0,5.8203707697546125,3.0968433282191303
136,4.87074710347177,1.0,3.489979217939591,137.0,4.874556646590843,3.735023381914805
137,4.120499525148807,1.0,3.552153004352969,138.0,4.123559916571524,3.789482460600202
138,3.7567329288750653,1.0,3.417865617817343,139.0,3.759672984524683,3.6795476730328187
139,2.999344558212851,1.0,3.1303526388020932,140.0,3.0007291501749065,3.416871839151698
140,3.2884863352931553,1.0,2.806497663891764,141.0,3.2873214591842204,3.041504857583824
141,4.083497200003947,1.0,2.3814393443442774,142.0,4.077998012083673,2.584533277547853
142,1.867025498839823,1.0,2.9610699508375853,143.0,1.8637191166978089,3.196023842674936
143,4.30450468209844,1.0,2.451256214596262,144.0,4.286637087767563,2.654601761291868
144,4.618282249199588,1.0,2.2686119575699144,145.0,4.595099589552129,2.449051933402128
145,10.153704567038499,1.0,2.8712468383888954,146.0,10.149113874064017,2.9367453328052604
146,3.4029083604225048,1.0,4.045484682147647,147.0,3.3963233012103187,4.253021010196218
147,2.2065753439275992,1.0,4.325941763392798,148.0,2.2077518445908755,4.573703041544483
148,4.832812200192323,1.0,4.413080540698236,149.0,4.830175309183902,4.720571895036784
149,5.4919862043273175,1.0,4.03408152764288,150.0,5.498742156820542,4.3426038676046845
150,5.104640756352242,1.0,3.9976531283388246,151.0,5.114915433796658,4.286287586801717
151,5.0593406927516344,1.0,3.9445514980688667,152.0,5.070594656418954,4.2431764835006565
152,4.4659704831927405,1.0,3.833888820994734,153.0,4.474814792183649,4.132801838197749
153,4.894859896208058,1.0,3.2573849677938442,154.0,4.897094467028515,3.5171094040152893
154,5.849639465098566,1.0,2.535094003149626,155.0,5.8462213287225335,2.7063962238214554
155,5.130341430416744,1.0,3.02441492580893,156.0,5.143847632579886,3.1937705590663588
156,4.539855442865542,1.0,2.693613899220149,157.0,4.549601841581044,2.86178371278162
157,5.621369446062092,1.0,1.7062813299664477,158.0,5.599902583111999,1.8146082699068613
158,10.23114891508013,1.0,3.2619754031847394,159.0,10.242387810327193,3.3480243222556574
159,6.787233872340438,1.0,4.135878673853856,160.0,6.823359591893461,4.255742133831678
160,4.12331488603843,1.0,4.551289978488319,161.0,4.151271039910279,4.713804323981732
161,4.318749152917159,1.0,4.259779723192299,162.0,4.324536942583639,4.535500462107959
162,3.6862164116373304,1.0,3.9935802217181466,163.0,3.694491752593713,4.297953040164526
163,4.2263863080946065,1.0,3.9902752331095783,164.0,4.234915743764019,4.288399245202598
164,3.8979576086291146,1.0,3.908681309569936,165.0,3.9086917744234593,4.212316464959154
165,3.8353463899858466,1.0,3.8428735689442397,166.0,3.843917143367451,4.1610753614382885
166,4.192983919948651,1.0,3.704100647605402,167.0,4.20196799648132,3.9999957023580945
167,5.455531708901562,1.0,1.8320758440533937,168.0,5.429499479710095,1.9702253756405395
168,6.653626268649196,1.0,4.063711527240447,169.0,6.671361214012108,4.236377483939517
169,-0.07075769474684901,1.0,3.973445351178589,170.0,-0.06431689706931432,4.120519218400282
170,3.0935529588103226,1.0,4.022021102335951,171.0,3.1214418279961835,4.16170010898809
171,3.097690462253672,1.0,3.957456089723165,172.0,3.112259978530008,4.175403214750196
172,3.7130416325902216,1.0,4.034779562611822,173.0,3.7294482520779892,4.305406474664158
173,2.9369692256945648,1.0,3.979433413948938,174.0,2.946846883421253,4.278168833241013
174,3.0443498051765845,1.0,3.904094545462959,175.0,3.057552417540337,4.199996291483212
175,2.485393430358967,1.0,3.8096338473192652,176.0,2.496809875126156,4.1241395431062875
176,3.3748188503146284,1.0,3.813788659398671,177.0,3.3879150987505233,4.116525779910514
177,4.443881804650869,1.0,3.1328041111833325,178.0,4.450012434178222,3.3704833744093055
178,5.30177084058651,1.0,3.567196459767924,179.0,5.3109630760538185,3.6796014621437996
179,0.7615687955232276,1.0,4.285672438661137,180.0,0.7641336474493546,4.549997361642275
180,-4.653708079063462,1.0,3.871341088366765,181.0,-4.657519657910093,4.09113091115369
181,0.5185955116775665,1.0,3.549527878729727,182.0,0.5151666842940682,3.791920240580413
182,2.0135210381582644,1.0,4.100813320538792,183.0,2.014437457359134,4.3862314073928745
183,2.1764512065351833,1.0,4.059711627019983,184.0,2.1831525767270765,4.368534930900799
184,1.9646714823649862,1.0,3.9851888938070985,185.0,1.978282429897687,4.292321244449169
185,0.8534179999729641,1.0,3.838381730609402,186.0,0.8591189539579935,4.18029767694239
186,2.8321213548363193,1.0,3.906035538580824,187.0,2.8458138459906026,4.220582787346271
187,3.4644161416369283,1.0,3.802610717966598,188.0,3.479606654112673,4.068274826714583
188,3.8861492633884427,1.0,3.0988565627295603,189.0,3.890763239921521,3.295645813084956
189,12.082787720376086,1.0,2.9632821180052686,190.0,12.090841679349381,3.052722963016793
190,10.86170454661548,1.0,3.2752610403051974,191.0,10.869667992352477,3.381753873137303
191,11.951476959598992,1.0,2.1885500223858196,192.0,11.945391344262708,2.3171599806748957
192,10.121455200846,1.0,2.8942621194257243,193.0,10.118094529768953,3.010945402230103
193,10.59063826111591,1.0,3.1008227219199,194.0,10.602385585003642,3.1555856452581734
194,7.77146340502587,1.0,4.861433046849779,195.0,7.802053791676868,5.042460689398965
195,0.4479761065405319,1.0,3.9159111895447754,196.0,0.48190085141499706,4.14100095299473
196,-3.074463821536299,1.0,3.9100498240846266,197.0,-3.0719391078711475,4.111351831032463
197,1.7169457651414588,1.0,4.142537084402929,198.0,1.7100884947942931,4.471048229607752
198,2.4296749395248836,1.0,4.222393590462515,199.0,2.431468402188276,4.535332374810887
199,1.5200786788445606,1.0,4.155228413110559,200.0,1.530750480199746,4.495059911192779
200,0.9944155519368347,1.0,4.079326003736931,201.0,1.008106874012894,4.415275223330752
201,2.078887815401411,1.0,3.9821640025509777,202.0,2.0975611019585663,4.287285853793011
202,2.462464978459991,1.0,3.964247088791856,203.0,2.4795498633511737,4.238477859751921
203,2.7656167760504458,1.0,3.9201866120515922,204.0,2.7753759748628766,4.158779916540791
204,12.270775077205357,1.0,2.35708434322306,205.0,12.27411324749967,2.377208169865672
205,11.304284278526385,1.0,2.1859392480926823,206.0,11.303479477295312,2.230691822731658
206,8.193562470050162,1.0,3.514755350234688,207.0,8.206630523530466,3.6505868306793863
207,7.722897997001365,1.0,4.625650654626415,208.0,7.740326208997899,4.85114688209971
208,2.698399266885246,1.0,3.7762245291458645,209.0,2.741268162079008,3.9188226907407033
209,-4.222003975112698,1.0,3.971076249932343,210.0,-4.214191673426644,4.1772828018239
210,0.952442799876405,1.0,4.045890344424778,211.0,0.9527826561187629,4.3160649940055436
211,0.36373081598266294,1.0,4.137914327415842,212.0,0.3628161153067104,4.449802579433285
212,1.7124501752835044,1.0,4.222981638971139,213.0,1.7245020826639739,4.552252445787531
213,1.1176986436188048,1.0,4.132455402694392,214.0,1.1350167878580215,4.449661084089413
214,0.1104057342907178,1.0,3.953622571705231,215.0,0.12783863645507604,4.257920281011368
215,1.6587088572042792,1.0,4.080362750975513,216.0,1.673038081106214,4.3635742108208655
216,1.953665240526312,1.0,4.176232187562312,217.0,1.9621117496808005,4.4371313560344126
217,2.54461637801899,1.0,3.0193132463998253,218.0,2.5456805848810142,3.1809695560319016
218,1.2415888261945953,1.0,3.160952742854866,219.0,1.2368488443018768,3.274637466551633
219,-2.979477665803014,1.0,4.076548970999818,220.0,-2.9925585920664894,4.306715768182943
220,-2.3360044512004956,1.0,3.5668338527434713,221.0,-2.353062232523055,3.796621190667263
221,-1.832576390557513,1.0,3.3141779317453812,222.0,-1.8494629958344584,3.606790398758815
222,-0.8797576074619832,1.0,3.0520251060114156,223.0,-0.900688542835815,3.344877306075121
223,3.103783397964201,1.0,2.2900865513624846,224.0,3.0802393883590096,2.562674637140771
224,11.044979545897801,1.0,2.5930725870303313,225.0,11.054220859037933,2.647931026648275
225,9.699378357998334,1.0,3.6880864760711645,226.0,9.711954113382767,3.811166486208249
226,7.489303279034962,1.0,4.485241689466603,227.0,7.50415182315065,4.681741588063665
227,8.048126624937979,1.0,4.489589759647304,228.0,8.07090611115757,4.685412600799879
228,-0.43475014284803937,1.0,3.783749337577495,229.0,-0.3891213974998513,3.892784870709727
229,-6.217756447209297,1.0,4.4283469918337355,230.0,-6.198661884723091,4.638584676330547
230,-0.9811724763860497,1.0,3.978336327966647,231.0,-0.9782154317438635,4.252278540453507
231,0.03741534722215189,1.0,4.376056178995849,232.0,0.030877642441891454,4.748539286574736
232,-0.016229879001021158,1.0,4.277624436756913,233.0,-0.017738660801800407,4.650864863454372
233,-0.3985408155851282,1.0,4.0159926245566435,234.0,-0.39693064108509907,4.3630738808187255
234,0.16590097247265395,1.0,4.127864053187382,235.0,0.18714742388033123,4.418441010869532
235,0.8599511748874477,1.0,4.196186286668809,236.0,0.8705407575047124,4.491770209192467
236,1.1800516213164407,1.0,4.203311955504235,237.0,1.1911653664687059,4.472082982196502
237,1.6852778875334977,1.0,3.655339287143619,238.0,1.6933598058640966,3.876044148679365
238,2.092435546883314,1.0,3.0646022652749716,239.0,2.0958239998784696,3.2488031177846057
239,1.6889844657705184,1.0,3.2256567313820677,240.0,1.6909788957976395,3.4415473055757135
240,1.661939043024436,1.0,3.219252740084103,241.0,1.6622519212878755,3.4153388373591076
241,0.1987698020449098,1.0,3.4052073059171097,242.0,0.18755494057541333,3.5527297350086604
242,-4.425964147098369,1.0,4.165131746684959,243.0,-4.436987773392327,4.4108442890491375
243,-8.341125992224153,1.0,5.295975465796452,244.0,-8.3957662430633,5.759660541694982
244,-7.625144607853492,1.0,5.1020490287834255,245.0,-7.6740998695814655,5.502097582269934
245,-7.229575201380479,1.0,4.932173352868643,246.0,-7.274405626974309,5.28415745649707
246,-1.1391868854216085,1.0,3.309284190895171,247.0,-1.161676150850411,3.6111249327369297
247,12.983307317404856,1.0,1.9535623307027954,248.0,12.987834414435971,1.9817740048832464
248,11.620783417225311,1.0,2.533247503607754,249.0,11.632082319695462,2.6414008800635043
249,8.991501201233794,1.0,3.7166195756070497,250.0,9.003839146371009,3.835846805670856
250,7.288252371746626,1.0,4.249483641679853,251.0,7.304765878436537,4.408363094539135
251,8.99797862473561,1.0,3.7815964685505654,252.0,9.006281035760558,3.8862818006198987
252,7.605939907478162,1.0,3.570439067935396,253.0,7.603691163523568,3.79428011694916
253,0.8216416469423442,1.0,3.7469614972613248,254.0,0.8725701851749502,3.8211321805496437
254,-4.559749735459541,1.0,4.181085943295193,255.0,-4.533996115299087,4.367655208000878
255,-0.3163846347589629,1.0,4.230179539139226,256.0,-0.3024238654740645,4.498262570466565
256,-0.44113274308842987,1.0,4.416503970063194,257.0,-0.4569363986321278,4.876281142469455
257,-0.8541934657010896,1.0,4.102725235956508,258.0,-0.8684077805268455,4.503715688640266
258,-1.1591102002484341,1.0,4.012733984996643,259.0,-1.158257632730461,4.367420920488513
259,0.06885283562977336,1.0,4.326321284204376,260.0,0.09047132986505085,4.657809674147268
260,0.5958115890610658,1.0,4.456608301137982,261.0,0.6172212156096113,4.777154745747068
261,0.6004373272417481,1.0,4.308945554708152,262.0,0.6181683369841632,4.593200675259116
262,1.2154690528678325,1.0,3.5411516797231637,263.0,1.2276515218737805,3.7411620182721603
263,2.095686117208724,1.0,2.680979024262185,264.0,2.1017716400956794,2.8213153731352913
264,1.8690134587716443,1.0,2.8322607662769275,265.0,1.874854538534097,2.982608234051834
265,1.3610247326282774,1.0,3.115365501150839,266.0,1.364966540364108,3.2776083576792874
266,1.0493667068892278,1.0,3.001651489815638,267.0,1.047007670209773,3.1064721708190737
267,-1.707048576456136,1.0,3.7988162613395633,268.0,-1.7167193353179746,3.9736920710369237
268,-4.779523431484755,1.0,4.286771909672763,269.0,-4.793335094385241,4.531908449942023
269,-7.145933620219316,1.0,5.124691750742494,270.0,-7.187488151573861,5.516252946803971
270,-9.02734304586477,1.0,5.729854758988839,271.0,-9.084395352572878,6.187228891638289
271,-6.151977273169622,1.0,4.819595598185264,272.0,-6.1772287985654595,5.054485919218098
272,1.5411696834540292,1.0,3.0772284969604327,273.0,1.5228601744315857,3.309533986696217
273,12.477300013341555,1.0,2.5944882305065673,274.0,12.500154317525766,2.6463942609053595
274,12.73783172454058,1.0,2.3168114334948355,275.0,12.750691491550015,2.3258898688448797
275,12.209776075127866,1.0,2.1780038816155987,276.0,12.218239367928556,2.2524028474980975
276,6.932752830007662,1.0,3.8399224649941552,277.0,6.947385961949763,3.9715129740303383
277,6.614141469660031,1.0,4.476741226393189,278.0,6.632959660699479,4.5933299138473895
278,9.85572120193167,1.0,3.6038629806511038,279.0,9.867268175889047,3.6630170613690334
279,7.486262491285035,1.0,2.929623532879247,280.0,7.484293671737916,2.9826474935938863
280,2.639546149822045,1.0,3.837373988191512,281.0,2.6722959163866227,3.9414209901395396
281,-3.7734918104866146,1.0,4.104788255267844,282.0,-3.750114485893476,4.277499115900234
282,-0.5847063047755201,1.0,4.1294435058670445,283.0,-0.5651336083125663,4.368424362424089
283,-1.0367914026497134,1.0,4.047751659806946,284.0,-1.0442640002304613,4.463596425269674
284,-1.4388822893459379,1.0,4.108579102487718,285.0,-1.4354753865840224,4.478772463911392
285,-1.3465007387900658,1.0,4.251622691183549,286.0,-1.3336924060744781,4.60757517166986
286,0.4778545206077871,1.0,4.622331687588103,287.0,0.5057965155568034,4.963130498764416
287,0.27628971394049495,1.0,4.546790220715897,288.0,0.30113134151046483,4.868554381626308
288,0.21601813158033215,1.0,4.260034781132655,289.0,0.2332883337420932,4.531630745148133
289,1.041290493241579,1.0,3.568996229946867,290.0,1.0500546966097168,3.7646529515481646
290,1.9525379280650532,1.0,2.7503476831897475,291.0,1.9562195163918759,2.8750985589797775
291,1.5599503531529135,1.0,3.043242710969905,292.0,1.567699656617267,3.1798290087250476
292,1.331307558436714,1.0,2.8475277780961092,293.0,1.3315278767923755,2.953836867614493
293,0.5668669545915693,1.0,3.1720550361858058,294.0,0.5617837146954431,3.3250728621425094
294,-0.5181377338994635,1.0,3.4111286132265093,295.0,-0.5272643997603026,3.5919138431493995
295,-1.891893998642879,1.0,3.917219477135621,296.0,-1.9025904355313559,4.140613321558428
296,-4.2787616046522166,1.0,4.463094219424085,297.0,-4.2962826865663635,4.775821079156708
297,-6.379175664693057,1.0,5.0104608617907065,298.0,-6.403313161843045,5.401860079519188
298,-8.56141461824437,1.0,5.585834467587936,299.0,-8.618354480764621,6.119381433447159
299,-7.631157960572701,1.0,5.292030378505457,300.0,-7.670166634756806,5.590489174133675
300,-1.9970133859603163,1.0,3.7993786848609035,301.0,-2.0037545077759793,3.9717890510457776
301,0.3998643882573214,1.0,3.339994255267183,302.0,0.38751644811153374,3.487707460544199
302,13.261659560489239,1.0,2.624671375901364,303.0,13.278702844289041,2.658430158249976
303,12.374721064833015,1.0,2.490180418127697,304.0,12.391071414480287,2.496691996199883
304,9.893094615861049,1.0,3.333805287424899,305.0,9.916681859927072,3.437022721396419
305,9.711185163952479,1.0,4.124197582756583,306.0,9.729309046640111,4.196112314655097
306,8.975163579004859,1.0,3.118832018184229,307.0,8.983133298745269,3.1501080840467557
307,4.135356337599063,1.0,4.427880001914576,308.0,4.146557917400073,4.556580672537242
308,1.1444424708672252,1.0,4.505237509670933,309.0,1.1745794604887525,4.672204187639284
309,-2.1395789698093606,1.0,4.216086152435069,310.0,-2.108091421292961,4.4090123655260225
310,-0.6343058707236963,1.0,4.338940738549208,311.0,-0.6120245766027315,4.6115480807907305
311,-1.758883660167113,1.0,4.1675734490524965,312.0,-1.7481078551371523,4.493908895227759
312,-1.1692065301458443,1.0,4.441760601508665,313.0,-1.148211147698391,4.799628124995153
313,-0.724681339376058,1.0,4.492686824622903,314.0,-0.6896311831203695,4.8614461124285215
314,0.02338728093855752,1.0,4.701112509921069,315.0,0.05923826669851538,5.022459784446285
315,0.01209238238102306,1.0,4.61937752994097,316.0,0.04553703176386664,4.898025655571285
316,0.029868303753006857,1.0,4.323913006086261,317.0,0.05558996462125471,4.5573443508176945
317,1.168728228727374,1.0,3.3650568882789056,318.0,1.1762197986328273,3.51719129596823
